,Job_ID,Job_Title,Location,Company,Date,Salary,Description,url
269,ae6e40f0fd29036a,business intelligence engineer,"Seattle, WA","Amazon Data Services, Inc.",15 days ago,None,"1+ years of relevant work experience in data science, business analytics, business intelligence (BI), or comparable experience in big data environments.",https://www.indeed.com/rc/clk?jk=ae6e40f0fd29036a&fccid=fe2d21eef233e94a&vjs=3
270,91967a6d840f7a16,software & iot embedded systems engineer,"Kirkland, WA 98033 (Lake View area)",Wyze Labs,30+ days ago,None,The Firmware software engineer plays a vital role in supporting the life cycle of entire range of products right from its inception to the final implementation…,https://www.indeed.com/rc/clk?jk=91967a6d840f7a16&fccid=167914172b87001a&vjs=3
271,a9dd8da38b576f12,software development engineer - algorithms/machine learning,"Seattle, WA",Proprio,30+ days ago,None,Familiarity with medical image processing software such as Slicer3D and ITKSnap. Familiarity with machine learning frameworks such as (Py)Torch and TensorFlow.,https://www.indeed.com/rc/clk?jk=a9dd8da38b576f12&fccid=dd616958bd9ddc12&vjs=3
272,a43a7293f1eadd18,software engineer ii,"Seattle, WA","Take-Two Interactive Software, Inc.",30+ days ago,None,"Working alongside our Senior Engineers and your teammates, you will drive the design of your software feature areas, and deliver stable, performant,…",https://www.indeed.com/rc/clk?jk=a43a7293f1eadd18&fccid=2dda8667d8de78d8&vjs=3
273,6efe33d0b7353d5f,software engineer - display systems research,"Redmond, WA",Facebook,30+ days ago,None,"Partner with research scientists, mechanical engineers, electrical engineers, and software engineers to build cutting-edge prototypes.",https://www.indeed.com/rc/clk?jk=6efe33d0b7353d5f&fccid=1639254ea84748b5&vjs=3
274,975a9caed8ad1e77,software engineer (starlink test),"Redmond, WA 98052 (SE Redmond area)",SpaceX,30+ days ago,None,Test code for the software systems that control our hardware and run the network. Join the team that writes code to ensure performance and reliability of the…,https://www.indeed.com/rc/clk?jk=975a9caed8ad1e77&fccid=8bc01be85b97ce0d&vjs=3
275,0284fc1f07aefb42,senior software engineer,"Seattle, WA 98101 (Downtown area)",Qumulo,30+ days ago,None,A minimum of 8 years industry experience in a software engineering role. Qumulo's real-time analytics enable customers to understand their storage at a granular…,https://www.indeed.com/rc/clk?jk=0284fc1f07aefb42&fccid=63f6e02a77f8263a&vjs=3
276,2105869007d0e27f,qa engineer,"Seattle, WA 98103 (Wallingford area)",Outreach,30+ days ago,None,"Employee referral bonuses to encourage the addition of great new people to the team. Experience with Javascript, Ruby, or similar languages.",https://www.indeed.com/rc/clk?jk=2105869007d0e27f&fccid=dd616958bd9ddc12&vjs=3
277,d5a5a938a1718ac6,software quality and design assurance engineer - prime air,"Seattle, WA",Amazon.com Services LLC,30+ days ago,None,"Experience with software engineering practices & patterns for the full software/hardware/networks development life cycle, including coding standards, code…",https://www.indeed.com/rc/clk?jk=d5a5a938a1718ac6&fccid=fe2d21eef233e94a&vjs=3
278,c45959c2f7fae82b,software developer ii,"Seattle, WA 98119 (Queen Anne area)",Expedia.com,30+ days ago,None,Experience with development in AWS or similar cloud platforms. Develop cloud-native solutions to continuously harden our platform and cloud infrastructures at…,https://www.indeed.com/rc/clk?jk=c45959c2f7fae82b&fccid=160efb82f2462f14&vjs=3
279,c16dbf28a8148995,software developer - architect,"Seattle, WA",Oracle,30+ days ago,None,"As a member of the software engineering division, you will take an active role in the definition and evolution of standard practices and procedures.",https://www.indeed.com/rc/clk?jk=c16dbf28a8148995&fccid=cd22d01053af7669&vjs=3
280,d1b76316f8013450,"staff software engineer, axon records","Seattle, WA 98103 (Fremont area)",Axon,30+ days ago,None,"Track record of designing and delivering high-availability, scalable cloud based software. Our ideal candidate has broad knowledge of public cloud…",https://www.indeed.com/rc/clk?jk=d1b76316f8013450&fccid=72b6c36250909407&vjs=3
281,3ec1b66b58cf2f89,software developer,"Seattle, WA 98101 (Downtown area)",NSFWjobs,28 days ago,None,"An ideal developer for this role will have solid fundamentals in computer science, experience in OO or functional software development.",https://www.indeed.com/rc/clk?jk=3ec1b66b58cf2f89&fccid=34180bfd74410c56&vjs=3
282,bb13b8aff7409d75,applied machine learning engineer,"Seattle, WA 98101 (Downtown area)",Algorithmia,30+ days ago,None,"Already trusted by over 80k developers and major enterprise customers, Algorithmia makes scalable Machine Learning fast, simple, and cost-effective for everyone…",https://www.indeed.com/rc/clk?jk=bb13b8aff7409d75&fccid=effce5e423b80707&vjs=3
283,ca04c39210a14d09,software engineer internship - full stack - autonomous vehic...,"Seattle, WA","TuSimple, Inc.",10 days ago,None,Develop vehicle software and backend infrastructure systems. Internship - Software Engineer - Full Stack - Autonomous Vehicle.,https://www.indeed.com/rc/clk?jk=ca04c39210a14d09&fccid=fea34c44eddebdae&vjs=3
284,93ac02f57a4103e3,summer 2021 intern - product manager - tableau,"Seattle, WA",Salesforce,3 days ago,None,The Product Manager Intern does project work with Tableau over a summer or similar period in a topic area that is relevant to Tableau’s forward product…,https://www.indeed.com/rc/clk?jk=93ac02f57a4103e3&fccid=4027cfd917e1ee29&vjs=3
285,06aba8523a71c12d,"manager, software engineering","Seattle, WA",SoFi,30+ days ago,None,"Bachelor’s Degree, ideally in a technical field, but we understand great engineers come from all sorts of different backgrounds and also consider relevant work…",https://www.indeed.com/rc/clk?jk=06aba8523a71c12d&fccid=7c3a1f1f98dde031&vjs=3
286,b628b1458d38aae3,senior software engineer - front end web development,"Seattle, WA",Optimize.Health,16 days ago,None,"Staying on top of the latest software architectural trends is your passion. Experience with: Web performance, EHR integrations (e. g.  EPIC, Cerner, etc), NoSQL…",https://www.indeed.com/rc/clk?jk=b628b1458d38aae3&fccid=fb1b5182241829ce&vjs=3
287,31721e27d754c39a,firmware engineer,"Seattle, WA",Pensar Development,30+ days ago,None,Understanding project constraints and helping ensure expectations meet what is feasible. Review and elicitation of requirements from Clients and other engineers…,https://www.indeed.com/rc/clk?jk=31721e27d754c39a&fccid=8f92383335678ba6&vjs=3
288,3afc9e148f6b4db8,"software engineer, internship","Seattle, WA",Palantir Technologies,30+ days ago,None,"Strong coding skills with demonstrated proficiency in programming languages, such as Java, C++, Python, JavaScript, or similar languages.",https://www.indeed.com/rc/clk?jk=3afc9e148f6b4db8&fccid=c47ef3947291e221&vjs=3
289,ccf0a2801d785e41,devops engineer,"Seattle, WA 98104 (Downtown area)",Vouched,30+ days ago,None,"3+ years of experience as a DevOps engineer. DevOps CI/CD processes on a production cloud infrastructure, i. e.  AWS GCP. Only full-time employees eligible.",https://www.indeed.com/company/Vouched/jobs/Devop-Engineer-ccf0a2801d785e41?fccid=fa1b57e82e483b81&vjs=3
290,ea90433a7769a871,software engineer linux,"Edmonds, WA 98020",Portrait Displays Inc.,28 days ago,None,Portrait Displays provides software solutions for the display industry that combine the latest in color science with advanced display control.,https://www.indeed.com/company/Portrait-Displays-Inc./jobs/Software-Engineer-Linux-ea90433a7769a871?fccid=9edf55cf851a1861&vjs=3
291,bb29fcc34109e983,software development engineer - identity services,"Seattle, WA",Amazon.com Services LLC,3 days ago,None,"Our systems manage hundreds of millions of customer records, and respond to millions of transactions per minute.",https://www.indeed.com/rc/clk?jk=bb29fcc34109e983&fccid=fe2d21eef233e94a&vjs=3
292,ba33affffe342e50,devops engineer,"Seattle, WA 98101 (Denny Triangle area)",PicMonkey,15 days ago,None,You have familiarity with configuring and running applications in at least one major cloud provider (Google Cloud Platform is a plus).,https://www.indeed.com/rc/clk?jk=ba33affffe342e50&fccid=f5a944d5b653cee2&vjs=3
293,0a98e0706cdc3223,"staff engineer i, software process engineering","Bellevue, WA 98004 (Downtown area)",Samsung Electronics,30+ days ago,None,"Bachelor’s degree in Computer Science, Computer Engineering, Electronics Engineering, a related field, or a foreign equivalent, plus five (5) years of…",https://www.indeed.com/rc/clk?jk=0a98e0706cdc3223&fccid=da3c7fed78dd1607&vjs=3
294,a3b0da82094cbefd,app/web developer,"Bellevue, WA",In-Depth Genomics,30+ days ago,None,BA/BS in computer science or similar degree required with 2+ years' experience in (HTML / Javascript / CSS). Seeking an independent self-starter with a drive to…,https://www.indeed.com/rc/clk?jk=a3b0da82094cbefd&fccid=4441a1e77a201111&vjs=3
295,62e22a07993ac1d8,frl tracking software engineer,"Redmond, WA",Facebook,30+ days ago,None,Experience shipping one or more products using standard software development toolsets such as source control and continuous integration systems.,https://www.indeed.com/rc/clk?jk=62e22a07993ac1d8&fccid=1639254ea84748b5&vjs=3
296,f6527af4fa30c077,"software engineer, carta general ledger","Seattle, WA 98104 (Downtown area)",Carta,30+ days ago,None,"However, if you have domain expertise in accounting and/or finance and at least a few years of software development experience, we encourage you to apply.",https://www.indeed.com/rc/clk?jk=f6527af4fa30c077&fccid=9e7dc185cb656f55&vjs=3
297,02d3a124a870a6c8,"senior software engineer, interactions and gameplay","Seattle, WA",Rec Room,6 days ago,None,"Experience working with game engines such as Unity, Unreal, or something similar. Design, build, and maintain features of player input, gameplay, and…",https://www.indeed.com/rc/clk?jk=02d3a124a870a6c8&fccid=1ca9c48d868906d9&vjs=3
298,a1f966e5ab1d21e1,firmware / embedded software engineering director,"Seattle, WA 98109 (South Lake Union area)",Product Creation Studio,30+ days ago,None,"Knowledge of software best practices including source code control, build environments and testing methodologies including automated testing methods.",https://www.indeed.com/rc/clk?jk=a1f966e5ab1d21e1&fccid=1c0a30658e847336&vjs=3
299,fc8549b2c1be1c16,embedded engineer,"Bellevue, WA 98005 (Eastgate area)",Witekio Corporation,30+ days ago,None,Actively participate in low-level software architectural discussions. Perform driver and middleware or application development on a variety of embedded hardware…,https://www.indeed.com/rc/clk?jk=fc8549b2c1be1c16&fccid=7f79e91e8b5e98c6&vjs=3
300,05dcf3e2128c174e,"senior software engineer, trust platform","Bellevue, WA",Grab Taxi,1 day ago,None,Expertise in modern big data storage systems like Cassandra and HBase. The infrastructure is completely described and managed using infrastructure-as-code (IAC)…,https://www.indeed.com/rc/clk?jk=05dcf3e2128c174e&fccid=b79fa3ee18655a5a&vjs=3
301,41b7bc27628a1035,"software engineering lead, networking","Seattle, WA",ANDURIL INDUSTRIES,30+ days ago,None,"A desire to develop software and applications that have real-world impact. Work with multi-functional teams including hardware/electrical engineers, product…",https://www.indeed.com/rc/clk?jk=41b7bc27628a1035&fccid=ee6807b900a9998d&vjs=3
302,d2e689423a7dff50,"principal software engineer, reporting & analytics","Seattle, WA 98103 (Wallingford area)",Outreach,30+ days ago,None,Employee referral bonuses to encourage the addition of great new people to the team. The Analytics team will work closely with Data Science to leverage models…,https://www.indeed.com/rc/clk?jk=d2e689423a7dff50&fccid=dd616958bd9ddc12&vjs=3
303,cedd063b8423a3b0,sr. software engineer,"Seattle, WA",Novinium,14 days ago,None,Provides updated progress on development to project manager and team in daily scrum as well as in project tracking tool:Object-oriented analysis and design.,https://www.indeed.com/rc/clk?jk=cedd063b8423a3b0&fccid=71895f55bb0cd949&vjs=3
304,bcca709cf254c4c4,site reliability engineer,"Bellevue, WA 98008 (Phantom Lake area)",Mindtree,1 day ago,None,The Site Reliability Engineer provides support and coordinates efforts to resolve technical issues for enterprise class applications. Good in Linux and Azure.,https://www.indeed.com/company/Mindtree/jobs/Site-Reliability-Engineer-bcca709cf254c4c4?fccid=06144ac9f6d50e38&vjs=3
305,1ba7da0649903e78,industrial software engineer,"Seattle, WA",Brockwell Technologies,30+ days ago,None,"Experience with machine learning, optical learning, other artificial intelligence. Design and develop software for simulation and control of industrial robotic…",https://www.indeed.com/rc/clk?jk=1ba7da0649903e78&fccid=5223b9f94cbb6163&vjs=3
306,a66504a6b0b4f60a,industrial engineer - warehousing,"Seattle, WA 98104 (Pioneer Square area)","FLEXE, Inc.",30+ days ago,None,"5 years experience working as an industrial engineer supporting a warehousing operation. Advanced project management skills, including developing project plans,…",https://www.indeed.com/rc/clk?jk=a66504a6b0b4f60a&fccid=66051b662e635cfd&vjs=3
307,93722385d89c534f,"senior software engineer, aaaa","Seattle, WA 98103 (Wallingford area)",Outreach,30+ days ago,None,Recent experience building robust and scalable software. Employee referral bonuses to encourage the addition of great new people to the team.,https://www.indeed.com/rc/clk?jk=93722385d89c534f&fccid=dd616958bd9ddc12&vjs=3
308,d3efe46ce39b8526,software test and verification engineering,"Tukwila, WA 98108 (Georgetown area)",BOEING,30+ days ago,None,Must possess a current (within the last 5 years) final Top Secret clearance. The engineer will work closely with the software development team to ensure the…,https://www.indeed.com/rc/clk?jk=d3efe46ce39b8526&fccid=edae4285faf6c2f0&vjs=3
309,f7e836284b14e4ae,embedded firmware engineer,"Bellevue, WA",Foverobrains,14 days ago,None,"Looking for a developer with strong C skills, embedded microcontroller development, and wireless radio control. C and embedded SW development expertise.",https://www.indeed.com/rc/clk?jk=f7e836284b14e4ae&fccid=dfec3946561b3bcb&vjs=3
310,218f5573945f01f6,senior software engineer (backend),"Seattle, WA 98101 (Downtown area)",Aviation Structure Repairs LLC,30+ days ago,None,"4+ years of experience developing SaaS software. Our client is building a diverse team of dynamic engineers creating high quality, high impact products at scale…",https://www.indeed.com/rc/clk?jk=218f5573945f01f6&fccid=c0924008f4eb0fc9&vjs=3
311,ddeb7c90349dbd82,software engineering manager,"Bellevue, WA 98004 (Hidden Valley area)",Microsoft,1 day ago,None,"Ability to meet Microsoft, customer and/or government security screening requirements are required for this role.",https://www.indeed.com/rc/clk?jk=ddeb7c90349dbd82&fccid=734cb5a01ee60f80&vjs=3
312,0ef8bf40f2ac8ebc,software engineer,"Kirkland, WA 98034 (Totem Lake area)",Sigma Design Inc,30+ days ago,None,Minimum of 5 years work experience as a degreed engineer. Design and implement software systems to interact with various hardware to drive/control electronic…,https://www.indeed.com/rc/clk?jk=0ef8bf40f2ac8ebc&fccid=829b7d3606b7bd2d&vjs=3
313,d482bb23be8b4be9,"senior software engineer, product web (wish assistant)","Seattle, WA",Wish,14 days ago,None,"Self motivated, relentlessly focused on impact and able to operate under a great deal of independence. We release new code daily to ensure that engineers are…",https://www.indeed.com/rc/clk?jk=d482bb23be8b4be9&fccid=617690ce838507f3&vjs=3
314,89565706b0a59785,web designers/programmers developers,"Seattle, WA",SeattleShoppingGuide.com,30+ days ago,None,"Position is Part Time/ Freelance, possible full time for the right candidate. Web programmer with strong web development experience.",https://www.indeed.com/rc/clk?jk=89565706b0a59785&fccid=9f0aadf80ca909ee&vjs=3
315,2227072dcd069561,full stack engineer (front end ui focus),"Seattle, WA 98101 (Downtown area)",Simplr.ai,12 days ago,None,"Most importantly, you write very clean and highly organized code. High proficiency in a broad range of software design approaches and common UX patterns.",https://www.indeed.com/rc/clk?jk=2227072dcd069561&fccid=9e05a0a1da1510b9&vjs=3
316,795fd8923860c25e,software test engineer ii,"Keyport, WA",Creek Technologies,30+ days ago,None,Genuine desire to develop software to solve unique problems. Conduct software testing; documenting defects in the defect tracking systems.,https://www.indeed.com/rc/clk?jk=795fd8923860c25e&fccid=1862c19f25c10b20&vjs=3
317,38ec8453423d0f91,senior software engineer,"Seattle, WA 98101 (Downtown area)",Intel,30+ days ago,None,"8+ years software engineering experience with at least 3+ years in a customer facing role. This spans all client device brands including hardware, software and…",https://www.indeed.com/rc/clk?jk=38ec8453423d0f91&fccid=f1374be6a45f4b8a&vjs=3
318,198936783d77247c,"senior software engineer, generalist","Bellevue, WA 98004 (Downtown area)",Bungie,30+ days ago,None,"Manage, and mentor, 2 – 3 engineers. 5+ Years of professional experience as an engineer in game development. Build, support, and maintain production-quality C++…",https://www.indeed.com/rc/clk?jk=198936783d77247c&fccid=331b10539f367b38&vjs=3
319,96045697ec63a488,software engineer (secret clearance required),"Keyport, WA",General Dynamics Information Technology,30+ days ago,None,Analyzes test results and recommends moderately complex corrections to more experienced software engineers. Troubleshoots problems and provides customer support…,https://www.indeed.com/rc/clk?jk=96045697ec63a488&fccid=11caadcdc98800d4&vjs=3
320,6a8f7a3befd70d57,web developer,"Mercer Island, WA 98040","Welfare & Pension Administration Service, Inc.",23 days ago,None,"While performing the duties of this job, employees are regularly required to use written and oral communication skills; read and interpret data, information,…","https://www.indeed.com/company/Welfare-&-Pension-Administration-Service,-Inc./jobs/Web-Developer-6a8f7a3befd70d57?fccid=f389897c2759aef4&vjs=3"
321,0322217a3c5920a0,senior software engineer/sde 3,"Seattle, WA","Tyler Technologies, Inc.",30+ days ago,None,"This team builds cloud software (platform + apps + ecosystem) to accelerate the flow of government data into the hands of citizens, developers, businesses and…",https://www.indeed.com/rc/clk?jk=0322217a3c5920a0&fccid=35fa439a19059a40&vjs=3
322,707e6815052a459a,senior research software engineer,"Seattle, WA 98109 (South Lake Union area)",Parametric Portfolio Associates,30+ days ago,None,Design relational and object oriented data models. Extensive knowledge of object oriented programming. The engineer will be relied upon for best practice design…,https://www.indeed.com/rc/clk?jk=707e6815052a459a&fccid=f095043a6d2edcfc&vjs=3
323,f94be6de9df9c765,"sr. software engineer, web front-end","Seattle, WA",Adobe,30+ days ago,None,"Familiarity with modern web dev tools/patterns, e. g.  npm, web pack, etc; loading optimization, cloud deployment strategies.",https://www.indeed.com/rc/clk?jk=f94be6de9df9c765&fccid=f89deb5a97c7738a&vjs=3
324,0b95b9c3aafc25e5,java / aws developer 4,"Beaverton, OR 97003",Kforce,30+ days ago,None,Typically requires a Bachelor's degree and minimum of 5 years directly relevant work experience; One of the following alternatives may be accepted: PhD or Law +…,https://www.indeed.com/viewjob?jk=0b95b9c3aafc25e5&vjs=3
325,00e9db9e44a8173f,backend developer,Oregon,The Dyrt,30+ days ago,None,A solid understanding of object-oriented programming and design. Familiarity with DevOps tools and cloud infrastructure management.,https://www.indeed.com/viewjob?jk=00e9db9e44a8173f&vjs=3
326,212e0d5f68513568,sr. python developer,"Vancouver, WA 98683 (Bennington area)",Insight Global,2 days ago,None,"3+ years of technical Python experience. 2+ years of front end experience using JavaScript, HTML, and CSS. As a Sr.  Python Developer you will be working on the…",https://www.indeed.com/viewjob?jk=212e0d5f68513568&vjs=3
327,d850e9798d443dc1,sr. front end web developer,"Beaverton, OR",Acara Solutions,10 days ago,None,Work with the development team to debug/correct server side coding issues. Experience building scalable front-end systems.,https://www.indeed.com/viewjob?jk=d850e9798d443dc1&vjs=3
328,f87c6ff97fafbaec,sr. full-stack software engineer,"Beaverton, OR",Kelly,15 days ago,None,"Net, RESTful API, XML, CSS 3, HTML 5, JavaScript, TypeScript, JSON, jQuery, SQL Server (T-SQL/SQL Stored Procedures), ADO.",https://www.indeed.com/viewjob?jk=f87c6ff97fafbaec&vjs=3
329,3e7a320a5935f4e1,front end developer,"Portland, OR 97204 (Downtown area)",Aquent,8 days ago,None,"In this role, you will be required to work independently and effectively to develop responsive and scalable desktop/mobile static sites.",https://www.indeed.com/viewjob?jk=3e7a320a5935f4e1&vjs=3
330,e34605b7a3cde294,java aws engineer - w2 only (remote during covid),"Portland, OR 97204 (Downtown area)","BizTek People, Inc.",25 days ago,None,"Ability to implement complex solutions and code in an AWS environment uses APIs, Lambda, Docker, and similar technologies. Job Types: Full-time, Contract.",https://www.indeed.com/viewjob?jk=e34605b7a3cde294&vjs=3
331,3bf37c4d303c992c,software developer,"Beaverton, OR",Ian Martin,8 days ago,None,"We are seeking a Software Developer who will be responsible to manage development activities across the entire software development life-cycle, spanning…",https://www.indeed.com/viewjob?jk=3bf37c4d303c992c&vjs=3
332,ca3159d39f1e01af,devops cloud engineer - remote during covid | w2 only,"Portland, OR 97204 (Downtown area)","BizTek People, Inc.",24 days ago,None,Software engineering culture and practice that aims at unifying software development and software operation. DevOps experience (3-5 years).,https://www.indeed.com/viewjob?jk=ca3159d39f1e01af&vjs=3
333,1cb0cbbe1596ed77,devops/back-end developer sought by growing mental health st...,"Portland, OR","Mental Health Match, Inc.",Just posted,None,"You will also be involved with existing and upcoming infrastructure projects including implementing CI, improving automated testing, and preparing data for…",https://www.indeed.com/viewjob?jk=1cb0cbbe1596ed77&vjs=3
334,48f0254f3fee04a4,"new college grad - software engineer - portland, or","Portland, OR","MKS Instruments, Inc.",8 days ago,None,Experience designing software for embedded systems is a plus. Proficient in one or more object-oriented software development languages (C# / C++ / Java).,https://www.indeed.com/rc/clk?jk=48f0254f3fee04a4&fccid=56107a2157065d1b&vjs=3
335,37ff0493102ff545,software engineer intern,"Portland, OR 97201 (Homestead area)",PayPal,21 days ago,None,"Code high-volume and scalable software. We have opportunities in a wide range of areas including development, design, search, platform, test, quality, big data,…",https://www.indeed.com/rc/clk?jk=37ff0493102ff545&fccid=978d9fd9799d55a8&vjs=3
336,c08238c160db18db,research & development embedded software engineer,"Vancouver, WA 98683 (Bennington area)",HP,3 days ago,None,Design enhancements and innovations for subsystems of embedded software on a Real Time Operating System. You will be part of development team that designs and…,https://www.indeed.com/viewjob?jk=c08238c160db18db&vjs=3
337,4e7f59981f981679,full stack software engineer - hot funded startup,"Portland, OR",Gummicube,21 days ago,None,Enhance our analytics platform which handles millions of data points each day. Gummicube's DATACUBE software leverages proprietary ‘big data for mobile’ to…,https://www.indeed.com/viewjob?jk=4e7f59981f981679&vjs=3
338,18df1f04a1372835,software engineer,"Portland, OR",Advantage Solutions,3 days ago,None,Research and Development – Continuous learning and evolution. Research and Development – Continuous learning and evolution. 401(k) with company match.,https://www.indeed.com/rc/clk?jk=18df1f04a1372835&fccid=ad84136f89d5076f&vjs=3
339,b53b743db16b254a,software development engineer,"Portland, OR","Amazon Dev Center U.S., Inc.",1 day ago,None,Strong understanding of object-oriented design and implementation experience. Minimum of five years software development experience in a combination of any of…,https://www.indeed.com/rc/clk?jk=b53b743db16b254a&fccid=fe2d21eef233e94a&vjs=3
340,d7f10650ff426126,software design engineer,"Vancouver, WA 98661 (Columbia Way area)",Lauda-Noah,9 days ago,None,Implement and maintain software revision control platforms. Use of software revision control tools. Minimum 3-5 years of experience embedded system code…,https://www.indeed.com/viewjob?jk=d7f10650ff426126&vjs=3
341,d48ff22c814065de,web developer,"Portland, OR 97210 (Northwest area)",Trial Guides,9 days ago,None,"Ability to meet deadlines, goals and objectives. Experience with cloud platforms (AWS/Azure). We are seeking a full time position for web developer and IT…",https://www.indeed.com/viewjob?jk=d48ff22c814065de&vjs=3
342,a2b6f635f2a6fe8d,sdet engineer with selenium webdriver io javascript restassu...,"Portland, OR",Golden Technology Inc,Today,None,Duration: 6-12 Months Contract*. SDET - we are looking for an experienced SDET familiar with testing both front end and services using latest technologies.,https://www.indeed.com/company/Golden-Technology-Inc/jobs/Sdet-Engineer-Selenium-Webdriver-Io-Javascript-Restassured-a2b6f635f2a6fe8d?fccid=abe59fbcf7c64142&vjs=3
343,65d5d7628931c644,summer internship software development & quality assurance,"Portland, OR","Viewpoint, a Trimble Company",2 days ago,None,"You will work closely with software developers and software quality analysts to resolve issues, develop and maintain automated test scripts to reduce repetitive…",https://www.indeed.com/rc/clk?jk=65d5d7628931c644&fccid=f45bc6f1cf706ec4&vjs=3
344,e32c0fca53a21141,"front-end engineer, assistant team lead (remote)","Portland, OR 97204 (Downtown area)",Cvent,9 days ago,None,"We offer competitive salary packages and an extensive benefits package for all full-time employees, including medical, dental, vision, semi-annual bonuses, 401K…",https://www.indeed.com/rc/clk?jk=e32c0fca53a21141&fccid=9e35787f589fa60f&vjs=3
345,e2a06661ee4e38eb,facilities td engineer - automation and controls,"Hillsboro, OR 97124",Intel,1 day ago,None,Our Intel Facilities Automation and Controls Engineers make a big impact by helping develop standard solutions to improve facility control systems that support…,https://www.indeed.com/rc/clk?jk=e2a06661ee4e38eb&fccid=f1374be6a45f4b8a&vjs=3
346,733bde217ead75f2,associate s/w test engineer,United States,Northrop Grumman,1 day ago,None,"Designs, develops, and implements testing methods and equipment required for testing and evaluating in a cyber environment.",https://www.indeed.com/viewjob?jk=733bde217ead75f2&vjs=3
347,175e85ed7c7fad68,senior software engineer - java,"Portland, OR 97204 (Downtown area)",New Relic,1 day ago,None,"The world’s best software and DevOps teams rely on New Relic to move faster, make better decisions and create best-in-class digital experiences.",https://www.indeed.com/rc/clk?jk=175e85ed7c7fad68&fccid=ade8cd847c0482cd&vjs=3
348,5218e9b3462adfc2,java backend engineer,"Portland, OR","Samay Consulting, Inc",28 days ago,None,"(Remote till Covid19, Need to relocate to work in Client Office post Covid-19. ). This lab will be responsible for building its digital presence into a best-of…","https://www.indeed.com/company/Samay-Consulting,-Inc/jobs/Java-Backend-Engineer-5218e9b3462adfc2?fccid=67c042de096971f5&vjs=3"
349,357aaf42f7a827cf,"software engineer - c# c++, .net windows os .","Beaverton, OR 97006 (Triple Creek area)",KLA-Tencor,30+ days ago,None,"Enabling the movement towards advanced chip design, KLA's Global Products Group (GPG), which is responsible for creating all of KLA’s metrology and inspection…",https://www.indeed.com/rc/clk?jk=357aaf42f7a827cf&fccid=c8fc142c28286059&vjs=3
350,beeb0556240f7fbb,devops engineer,"Portland, OR 97210 (Northwest area)",Pay Lynxs,1 day ago,None,"This person will work for the Chief Technical Officer, which includes responsibilities for both infrastructure monitoring and provisioning, day-to-day…",https://www.indeed.com/rc/clk?jk=beeb0556240f7fbb&fccid=eefedde225219095&vjs=3
351,2c6fd2c918f70b84,"software developer (reactjs, javascript, python3 )","Vancouver, WA",Numentica LLC,4 days ago,None,Software Development: 5 years (Preferred). Support Development and Deployment of application software releases to production and Non-Production environments.,https://www.indeed.com/company/Numentica-LLC/jobs/Software-Developer-2c6fd2c918f70b84?fccid=d69983d939b0a59f&vjs=3
352,2d969d087b43b720,software engineer ii,"Portland, OR 97204 (Downtown area)",The Standard,1 day ago,None,2 years using Agile or lean software methodology. 3 years in application development with ETL or similar data-centric development.,https://www.indeed.com/rc/clk?jk=2d969d087b43b720&fccid=987bded2d477dc2b&vjs=3
353,24d0e6a4076cf76a,software engineer,"Portland, OR 97210 (Northwest area)","Lithia Motors, Inc.",23 days ago,None,"This role will initially focus on a Cloud Payroll Applications and Advanced Incentive Compensation Project to calculate and generate the pay for Lithia’s 15,000…",https://www.indeed.com/rc/clk?jk=24d0e6a4076cf76a&fccid=f75c0b3e575408cf&vjs=3
354,6e9d0e5bd689a684,"db software engineer, flex us locations","Portland, OR",eBay Inc.,30+ days ago,None,Experience operating databases hosted on cloud platforms. Real-world experience administering Oracle and MySQL and at least one industry popular nosql database…,https://www.indeed.com/rc/clk?jk=6e9d0e5bd689a684&fccid=0da3ed18c20a248d&vjs=3
355,8a78fae6eba041a6,software development engineer iv,"Portland, OR 97201 (Downtown area)","Cambia Health Solutions, Inc.",30+ days ago,None,"Solid understanding of design patterns and software development standards. Your primary focus will be the development of all server-side logic, and ensuring…",https://www.indeed.com/rc/clk?jk=8a78fae6eba041a6&fccid=10b1f58e33d8d2a8&vjs=3
356,57029e0bd0365753,software development engineer,"Hillsboro, OR 97124",McAfee,29 days ago,None,"Experience delivering high-quality, scalable software. Have experience working in big projects and in delivery of complex software components.",https://www.indeed.com/rc/clk?jk=57029e0bd0365753&fccid=800f11c47014effe&vjs=3
357,e7337aaf1b9e1226,silicon validation software engineer: linux driver and kerne...,"Portland, OR 97204 (Downtown area)",Apple,30+ days ago,None,Experienced in embedded Linux kernel development experience. You will debug and root-cause a variety of hardware and software issues.,https://www.indeed.com/rc/clk?jk=e7337aaf1b9e1226&fccid=c1099851e9794854&vjs=3
358,8700e551fd7664e3,quality assurance automation engineer,"Lake Oswego, OR 97035 (Waluga area)",Logical Position,1 day ago,None,Performing functional tests of software as needed. Experience with writing automation to test software. Designing and develop test automation using software…,https://www.indeed.com/rc/clk?jk=8700e551fd7664e3&fccid=16635468d127ce0a&vjs=3
359,63da8f658cb243aa,staff software engineer,"Portland, OR 97209 (Pearl District area)",Airship,30+ days ago,None,"Staff engineers have the opportunity to set the day-to-day cadences and lead within their product teams. Experience leading a release/project, working with and…",https://www.indeed.com/rc/clk?jk=63da8f658cb243aa&fccid=4e73084b634b861d&vjs=3
